Env,DistB73,SS,NSS,TS,INBRED,10KW_Inbred,KC_Inbred,CD_Inbred,CL_Inbred,CW_Inbred,TKW_Inbred,10KW_B73,KC_B73,CD_B73,CL_B73,CW_B73,TKW_B73,10KW_Hyb,KC_Hyb,CD_Hyb,CL_Hyb,CW_Hyb,TKW_Hyb,10KW_bph,CD_bph,CL_bph,CW_bph,TKW_bph
03M,1.71604765,0.013,0.969,0.018,CM37,1.25,48.4,18.14,161.46,6.1,6.05,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.32,654.0517241,27.26,239.554,33.38,151.74,0.26,3.100065789,20.91388158,3.523684211,18.65197368
03M,1.1927995,0.059,0.939,0.002,CM7,2.18,77.79816514,20.574,82.52,5.88,16.96,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.86,465.9965035,28.552,173.34,29.02,133.275,0.205,1.883065789,18.55611842,3.633684211,13.19697368
03M,1.67397643,0.002,0.002,0.996,CML10,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.84,528.3098592,26.844,183.788,31.18,150.04,.,.,.,.,.
03M,2.0907411,0.003,0.005,0.992,CML103,2.3,272.8695652,23.632,153.362,16.02,62.76,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.333333333,949.6,28.19333333,200.41,36.93333333,316.5333333,0.265,0.354065789,16.86488158,1.436315789,9.703026316
03M,1.88594668,0.002,0.099,0.899,CML108,2.02,214.2574257,25.386,114.806,18.18,43.28,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.8,656.6428571,31.506,188.676,42.82,183.86,0.125,0.522934211,2.413118421,2.516315789,0.036973684
03M,1.74779635,0.003,0.002,0.995,CML11,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.62,403.3587786,27.058,158.418,23.44,105.68,.,.,.,.,.
03M,2.23734457,0.001,0.001,0.998,CML14,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.66,516.9172932,25.892,157.164,26.42,137.5,.,.,.,.,.
03M,1.59826461,0.002,0.005,0.993,CML154Q,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.56,556.015625,28.88,175.656,32,142.34,.,.,.,.,.
03M,1.78058617,0.004,0.018,0.978,CML157Q,2.06,193.2038835,25.132,112.14,16.64,39.8,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.28,435.9649123,26.598,136.342,18.72,99.4,0.145,0.395934211,3.746118421,1.746315789,1.776973684
03M,1.71604765,0.01,0.018,0.972,CML158Q,1.3,59.23076923,21.81,116.76,11.975,7.7,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.38,620.5042017,30.82,172.768,31.82,147.68,0.235,1.265065789,1.436118421,0.586184211,17.82697368
03M,1.78058617,0.01,0.301,0.689,CML218,1.84,174.3478261,23.422,133.922,16.74,32.08,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.9,530.7586207,27.66,176.454,27.02,153.92,0.035,0.459065789,7.144881579,1.796315789,5.636973684
03M,1.54419739,0.059,0.053,0.888,CML220,1.3,96.15384615,24.88,96.2,4.8,12.5,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.48,476.4516129,29.244,155.384,22.82,118.16,0.235,0.269934211,11.71611842,4.173684211,15.42697368
03M,2.13726111,0.003,0.002,0.995,CML228,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.26,570.619469,27.18,174.184,23.66,128.96,.,.,.,.,.
03M,1.81448772,0.001,0.004,0.995,CML238,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.9,372.7586207,29.494,141.324,24.56,108.1,.,.,.,.,.
03M,1.92368701,0.003,0.006,0.991,CML247,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.46,499.8373984,27.602,166.926,27.92,122.96,.,.,.,.,.
03M,2.16332303,0.001,0.002,0.997,CML258,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.66,379.5488722,28.156,148.95,21.26,100.96,.,.,.,.,.
03M,1.44411393,0.016,0.004,0.98,CML261,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.4,219,25.068,129.948,16.6,52.56,.,.,.,.,.
03M,2.29141179,0.002,0.001,0.997,CML264,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.38,619.8319328,26.462,153.23,27.82,147.52,.,.,.,.,.
03M,2.18605128,0.001,0.004,0.995,CML277,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.8,471.1428571,28.558,154.456,31.48,131.92,.,.,.,.,.
03M,1.96290773,0.023,0.046,0.931,CML281,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.78,407.5539568,26.92,144.748,23.94,113.3,.,.,.,.,.
03M,2.18605128,0.004,0.022,0.974,CML287,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,8.8,163.9318182,27.954,175.14,36.2,144.26,.,.,.,.,.
03M,1.88594668,0.004,0.114,0.882,CML311,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.16,395.6481481,28.326,138.664,18.98,85.46,.,.,.,.,.
03M,1.84957904,0.003,0.002,0.995,CML314,2.425,166.8041237,21.8975,122.4075,16.425,40.45,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.88,564.2361111,26.364,168.53,28.12,162.5,0.3275,1.221315789,1.387631579,1.638815789,1.451973684
03M,1.96290773,0.027,0.008,0.965,CML321,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.62,522.4427481,27.066,178.57,28.4,136.88,.,.,.,.,.
03M,2.00372972,0.01,0.005,0.985,CML322,1.783333333,355.7009346,24.34166667,124.8783333,17.45,63.43333333,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.18,599.0825688,26.58,153.634,23.42,130.6,0.006666666,0.000767546,2.623048229,2.151315789,10.03969298
03M,1.68527599,0.007,0.34,0.653,CML323,1.44,54.86111111,21.086,102.452,9.64,7.9,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.725,501.9449541,28.74,173.446,22.88,136.78,0.165,1.627065789,8.590118421,1.753684211,17.72697368
03M,1.57086564,0.002,0.357,0.641,CML328,1.44,185.8333333,20.854,93.964,9.16,26.76,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.34,657.8632479,26.578,180.45,28.02,153.94,0.165,1.743065789,12.83411842,1.993684211,8.296973684
03M,2.18605128,0.002,0.003,0.995,CML331,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.1,446.7096774,27.726,155.298,25.88,138.48,.,.,.,.,.
03M,2.40919483,0.002,0.003,0.995,CML332,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.24,435.8641975,28.22,142.028,25.46,141.22,.,.,.,.,.
03M,1.92368701,0.013,0.029,0.958,CML333,1.566666667,29.36170212,16.12666667,84.23,4.7,4.6,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.1,399.9354839,28.256,154.358,29.26,123.98,0.101666667,4.106732454,17.70111842,4.223684211,19.37697368
03M,2.04628933,0.002,0.004,0.994,CML341,0.8,10,18.09,104.62,10,0.8,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.3,503.2727273,30.022,158.534,29.6,166.08,0.485,3.125065789,7.506118421,1.573684211,21.27697368
03M,2.18605128,0.006,0.165,0.829,CML349,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.6,248.1538462,25.34,138.892,14.56,64.52,.,.,.,.,.
03M,2.13726111,0.001,0.002,0.997,CML38,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.88,477.7777778,29.736,165.172,29.46,137.6,.,.,.,.,.
03M,2.50843715,0.001,0.034,0.965,CML5,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.86,363.8461538,22.936,163.674,21.52,104.06,.,.,.,.,.
03M,2.0907411,0.002,0.01,0.988,CML52,0.76,145.5263158,18.788,101.06,7.42,11.06,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.42,416.1983471,33.654,148.532,19.72,100.72,0.505,2.776065789,9.286118421,2.863684211,16.14697368
03M,2.04628933,0.006,0.028,0.966,CML69,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.06,556.0784314,26.836,179.23,31,170.16,.,.,.,.,.
03M,1.62643549,0.005,0.302,0.693,CML77,1.6,222.5,24.29,97.9,6.3,35.6,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,1.88,459.4680851,29.576,148.222,22.68,86.38,0.085,0.025065789,10.86611842,3.423684211,3.876973684
03M,1.88594668,0.014,0.001,0.985,CML9,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.64,523.6363636,27.046,157.892,32,138.24,.,.,.,.,.
03M,1.81448772,0.015,0.218,0.767,CML91,1.64,41.82926829,18.73,103.996,9.24,6.86,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.38,633.7278107,29.152,196.026,39.28,214.2,0.065,2.805065789,7.818118421,1.953684211,18.24697368
03M,1.39759392,0.096,0.275,0.629,CML92,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.72,340.6617647,26.72,169.292,23.3,92.66,.,.,.,.,.
03M,1.54419739,0.147,0.847,0.006,CMV3,1.18,63.89830508,21.224,125.85,8.46,7.54,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.36,527.3728814,29.498,178.5,24.66,124.46,0.295,1.558065789,3.108881579,2.343684211,17.90697368
03M,1.57086564,0.013,0.928,0.059,CO109,1.55,78.06451613,23.875,86.31,9.55,12.1,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.06,680,25.144,175.448,25.66,140.08,0.11,0.232565789,16.66111842,1.798684211,15.62697368
03M,1.76928661,0.009,0.647,0.344,CO255,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.6,445.3076923,25.74,185.064,23.02,115.78,.,.,.,.,.
03M,1.52146914,0.004,0.614,0.382,D940Y,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,.,.,.,.,.,.,.,.,.,.,.
03M,1.44411393,0.018,0.98,0.002,DE1,2.76,316.8115942,26.928,153.262,23.44,87.44,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.58,608.2945736,28.244,171.958,28.96,156.94,0.495,1.293934211,16.81488158,5.146315789,22.04302632
03M,1.39759392,0.02,0.979,0.001,DE2,3.02,210.794702,27.638,131.058,25.32,63.66,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.46,570.0813008,28.77,162.47,28.04,140.24,0.625,1.648934211,5.712881579,6.086315789,10.15302632
03M,1.00739628,0.779,0.218,0.003,DE811,1.75,223.5714286,16.0525,146.79,7.425,39.125,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,1.68,467.7380952,22.306,146.794,16.36,78.58,0.01,4.143815789,13.57888158,2.861184211,2.114473684
03M,1.71604765,0.006,0.923,0.071,E2558W,2.12,98.96226415,16.922,100.35,8.44,20.98,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.48,571.1290323,23.704,206.952,23.56,141.64,0.175,3.709065789,9.641118421,2.353684211,11.18697368
03M,2.04628933,0.001,0.461,0.538,EP1,1.9,81.89473684,20.594,104.226,7.52,15.56,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.5,428.16,26.35,158.428,20.78,107.04,0.065,1.873065789,7.703118421,2.813684211,13.89697368
03M,2.04628933,0.002,0.534,0.464,F2,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.58,535.503876,26.914,192.67,24.96,138.16,.,.,.,.,.
03M,1.54419739,0.026,0.421,0.553,F2834T,2.266666667,42.49999999,16.51333333,127.7566667,9,9.633333333,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.04,596.9736842,26.968,193.104,29.5,181.48,0.248333334,3.913399124,4.062214929,2.073684211,16.86030702
03M,1.78058617,0.01,0.62,0.37,F44,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,1.6,581,22.642,140.664,13.5,92.96,.,.,.,.,.
03M,1.84957904,0.005,0.745,0.25,F6,2,184,17.49,106.91,8.6,36.8,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.42,440.9917355,22.508,143.812,14.88,106.72,0.115,3.425065789,6.361118421,2.273684211,3.276973684
03M,2.00372972,0.004,0.979,0.017,GA209,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.04,344.2105263,26.674,155.542,21.7,104.64,.,.,.,.,.
03M,1.92368701,0.008,0.839,0.153,GT112,1.866666667,39.82142856,21.96666667,95.14666667,15.46666667,7.433333333,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.5,555.04,27.53,161.742,31.26,138.76,0.048333334,1.186732454,12.24278509,1.159649124,17.96030702
03M,1.03864882,0.753,0.209,0.038,H105W,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.72,480.4411765,27.766,185.206,29.88,130.68,.,.,.,.,.
03M,1.23053983,0.714,0.281,0.005,H84,2.42,295.8677686,21.61,119.582,14.98,71.6,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.32,625.862069,25.922,164.012,27.82,145.2,0.325,1.365065789,0.025118421,0.916315789,14.12302632
03M,0.79975692,0.997,0.002,0.001,H91,2.3,142.2826087,21.4725,137.35,11.55,32.725,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.733333333,440.1219513,25.14333333,173.9466667,26.33333333,120.3,0.265,1.433815789,8.858881579,0.798684211,5.314473684
03M,1.84957904,0.001,0.898,0.101,H95,1.9,154.7368421,21.24,114.3,12.35,29.4,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.1,769.047619,28.955,183.7325,30.8,161.5,0.065,1.550065789,2.666118421,0.398684211,6.976973684
03M,1.84957904,0.001,0.997,0.002,H99,1.52,224.3421053,20.136,115.882,8.82,34.1,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.66,478.9473684,26.272,162.638,21.14,127.4,0.125,2.102065789,1.875118421,2.163684211,4.626973684
03M,1.5182219,0.207,0.019,0.774,Hi27,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.78,505.1798561,27.02,148.578,18.92,140.44,.,.,.,.,.
03M,1.65542303,0,0,0,HP301,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.22,460.4504505,24.546,191.696,27.7,102.22,.,.,.,.,.
03M,1.65542303,0.079,0.898,0.023,Hy,1.92,127.2916667,22.256,94.894,8.3,24.44,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.44,559.4262295,28.398,171.74,31.08,136.5,0.075,1.042065789,12.36911842,2.423684211,9.456973684
03M,1.78058617,0.002,0.539,0.459,I137TN,2.45,84.89795918,16.615,87.56,6,20.8,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.96,532.027027,27.67,177.394,27.16,157.48,0.34,3.862565789,16.03611842,3.573684211,11.27697368
03M,1.23053983,0.23,0.767,0.003,I205,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.3,562.173913,27.296,155.404,20.34,129.3,.,.,.,.,.
03M,1.96290773,0,0,0,I29,0.8,152.0833334,19.08333333,88.52666667,6.8,12.16666667,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2,611.9,24.54,175.768,30.64,122.38,0.485,2.628399124,15.55278509,3.173684211,15.59364035
03M,1.96290773,0,0,0,IA2132,1.45,225.5172414,20.2025,105.4125,7.45,32.7,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,1.82,618.2417582,27.888,177.792,25.92,112.52,0.16,2.068815789,7.109868421,2.848684211,5.326973684
03M,1.78058617,0,0,0,Ia5125,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.14,721.9626168,27.322,192.13,24,154.5,.,.,.,.,.
03M,1.54419739,0,0,0,IDS28,0.7,14.28571429,11.195,69.605,2.5,1,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.04,674.5098039,26.518,186.248,33.48,137.6,0.535,6.572565789,25.01361842,5.323684211,21.17697368
03M,1.78058617,0,0,0,IDS69,0.9,70,13.54,99.66,3.8,6.3,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.04,565.1960784,23.624,167.908,21.78,115.3,0.435,5.400065789,9.986118421,4.673684211,18.52697368
03M,1.65542303,0,0,0,IDS91,0.8,267,18.016,132.166,9.76,21.36,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.04,540.5882353,24.326,179.062,24.48,110.28,0.485,3.162065789,6.266881579,1.693684211,10.99697368
03M,1.78058617,0,0,0,Il101t,2.366666667,98.73239437,20.52333333,88.98666667,6.2,23.36666667,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.54,620.3149606,25.822,208.42,28.22,157.56,0.298333334,1.908399124,15.32278509,3.473684211,9.993640349
03M,1.65542303,0,0,0,IL14H,1.66,56.38554217,18.204,83.454,5.3,9.36,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3,565.4666667,29.228,189.998,35.3,169.64,0.055,3.068065789,18.08911842,3.923684211,16.99697368
03M,1.44411393,0,0,0,IL677A,2.7,27.03703704,22.38,62.38,5.4,7.3,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.26,614.8672566,28.006,193.71,25.58,138.96,0.465,0.980065789,28.62611842,3.873684211,18.02697368
03M,1.81448772,0.087,0.886,0.027,K148,2.075,170.8433735,22.4825,131.2375,18.625,35.45,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.02,662.9801325,27.112,199.59,40.18,200.22,0.1525,0.928815789,5.802631579,2.738815789,3.951973684
03M,1.54419739,0.11,0.873,0.017,K4,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.26,661.9469027,26.03,178.782,28.62,149.6,.,.,.,.,.
03M,1.53289784,0.01,0.98,0.01,K55,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.62,440.5343511,29.288,155.75,26.02,115.42,.,.,.,.,.
03M,1.84957904,0.033,0.965,0.002,K64,2.4,98.41666667,21.592,108.344,13.24,23.62,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.28,526.2195122,34.802,197.502,33.68,172.6,0.315,1.374065789,5.644118421,0.046315789,9.866973684
03M,2.11453286,0.003,0.017,0.98,Ki11,1.425,64.03508772,27.35,112.95,22.55,9.125,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.04,320.7236842,28.538,141.152,24.68,97.5,0.1725,1.504934211,3.341118421,4.701315789,17.11447368
03M,2.29141179,0.003,0.003,0.994,Ki14,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.64,470.9848485,25.648,157.496,23.76,124.34,.,.,.,.,.
03M,1.92368701,0.001,0.018,0.981,Ki2007,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.84,587.3943662,27.306,189.222,33.42,166.82,.,.,.,.,.
03M,2.0907411,0.005,0.002,0.993,Ki2021,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.42,504.4628099,36.04,162.878,20.46,122.08,.,.,.,.,.
03M,2.29141179,0.004,0.005,0.991,Ki21,2,74.5,16.95,91.08,5.2,14.9,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.64,514.5454545,25.862,172.006,24.12,135.84,0.115,3.695065789,14.27611842,3.973684211,14.22697368
03M,2.0907411,0.001,0.393,0.606,Ki3,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.62,418.4732824,26.508,147.976,22.68,109.64,.,.,.,.,.
03M,1.84957904,0.001,0.002,0.997,Ki43,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.54,552.8346457,29.234,180.918,28.78,140.42,.,.,.,.,.
03M,1.84957904,0.029,0.048,0.923,Ki44,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.38,524.5378151,26.814,171.002,29.88,124.84,.,.,.,.,.
03M,1.70474809,0.008,0.859,0.133,KY21,1.95,189.7435897,22.36,104.73,14.15,37,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.64,435.6818182,26.628,154.2,26.5,115.02,0.09,0.990065789,7.451118421,0.501315789,3.176973684
03M,2.40919483,0.011,0.732,0.257,Ky226,1.5,141.3333333,34.5,88.895,13.45,21.2,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.66,263.6090226,26.126,129.914,19.56,70.12,0.135,5.079934211,15.36861842,0.151315789,11.07697368
03M,1.4929041,0.134,0.709,0.157,Ky228,1.8,241.1111111,17.29,112.49,11.4,43.4,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.34,626.4102564,22.386,170.464,18.86,146.58,0.015,3.525065789,3.571118421,0.873684211,0.023026316
03M,1.81448772,0.001,0.99,0.009,L317,1.42,246.4788732,21.444,136.574,13.44,35,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.02,744.8514851,25.594,195.526,31.3,150.46,0.175,1.448065789,8.470881579,0.146315789,4.176973684
03M,1.78058617,0.007,0.297,0.696,L578,1.78,68.08988764,21.14,100.104,11.1,12.12,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.04,475.9210526,35.246,174.408,26.36,144.68,0.005,1.600065789,9.764118421,1.023684211,15.61697368
03M,1.37512106,0.012,0.849,0.139,M14,2.04,107.8431373,21.18,88.368,8.66,22,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.32,552.4137931,27.212,170.442,23.98,128.16,0.135,1.580065789,15.63211842,2.243684211,10.67697368
03M,1.68527599,0.002,0.996,0.002,M162W,2.6,14.23076923,19.485,80.82,8.65,3.7,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.56,588.984375,26.238,169.584,25.84,150.78,0.415,2.427565789,19.40611842,2.248684211,19.82697368
03M,2.02356108,0.012,0.404,0.584,M37W,2.366666667,76.19718307,23.28333333,85.9,7.233333333,18.03333333,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.36,595.6779661,26.744,171.362,24.76,140.58,0.298333334,0.528399124,16.86611842,2.957017544,12.66030702
03M,1.88594668,0.007,0.854,0.139,MEF156-55-2,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.64,543.4090909,24.346,173.91,21.38,143.46,.,.,.,.,.
03M,2.29141179,0.001,0.998,0.001,MO17,2.52,221.5079365,19.012,144.476,10.84,55.82,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.18,665.1572327,25.804,211.618,32.8,211.52,0.375,2.664065789,12.42188158,1.153684211,6.233026316
03M,2.00372972,0.011,0.307,0.682,Mo18W,.,.,.,.,.,.,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.56,588.75,28.866,171.444,26.08,150.72,.,.,.,.,.
03M,1.68527599,0.004,0.828,0.168,Mo1W,2.12,330.1886792,24.204,114.888,14.7,70,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.26,693.7168142,30.436,182.988,28.12,156.78,0.175,0.068065789,2.372118421,0.776315789,13.32302632
03M,1.54419739,0.108,0.727,0.165,MO24W,1.533333333,170.652174,27.44333333,146.28,26.5,26.16666667,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.2,597.3636364,29.37,165.8,34.14,131.42,0.118333334,1.551600876,13.32388158,6.676315789,8.593640349
03M,1.37512106,0.002,0.996,0.002,Mo44,2.166666667,366.1538461,22.73333333,161.2733333,22.13333333,79.33333333,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,1.82,528.1318681,24.362,150.194,19.3,96.12,0.198333334,0.803399124,20.82054823,4.492982454,17.98969298
03M,1.65542303,0.252,0.516,0.232,Mo45,1.88,288.8297872,22.094,160.822,19.24,54.3,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.1,674.952381,24.462,193.704,25.3,141.74,0.055,1.123065789,20.59488158,3.046315789,5.473026316
03M,1.57086564,0.152,0.838,0.01,Mo46,2.54,212.8346457,21.848,106.158,12.74,54.06,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,3.06,479.1503268,28.16,167.352,33,146.62,0.385,1.246065789,6.737118421,0.203684211,5.353026316
03M,1.62643549,0.002,0.996,0.002,MoG,1.9,138.4210526,25.12,88.45,15.85,26.3,1.77,244.9375558,24.34013158,119.6322368,13.14736842,43.35394737,2.14,704.2056075,28.146,179.634,29.84,150.7,0.065,0.389934211,15.59111842,1.351315789,8.526973684
